경기번호,팀명,경기장,관중수,경기날짜,결과,1팀score,2팀score,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,모마,28,64,26,9,9,40.63,42.67,23,9,5,2,39.13,38.33,3,1,0,0,33.33,42.86,0,0,0,0,0.0,0.0,22,7,3,4,31.82,100.0,0,0,0,0,0.0,0.0,16,9,1,3,56.25,31.37,15,0,2,0.0,18.07,6,4,1,1,1.0,6.12,4,1,0,0.25,2.5,0,0,0,0.0,0.0,11,2,8,1,0,0.5,16.18,0,0,12,R,0.4307692307692308,1
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,유서연,12,33,11,4,1,33.33,22.0,15,4,2,0,26.67,25.0,2,0,0,0,0.0,28.57,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,7,2,1,43.75,31.37,10,0,1,0.0,12.05,26,23,3,0,5.75,26.53,2,1,0,0.25,1.25,24,8,0,33.33,27.59,7,1,3,2,0,0.25,10.29,0,0,2,L,0.1846153846153846,1
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,강소휘,11,30,11,2,2,36.67,20.0,12,2,1,1,16.67,20.0,2,1,0,0,50.0,28.57,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,8,1,1,50.0,31.37,13,0,3,0.0,15.66,13,11,2,0,2.75,13.27,7,0,0,0.0,4.38,27,10,2,29.63,31.03,7,0,3,1,0,0.0,10.29,0,0,5,L,0.1692307692307692,1
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,권민지,6,10,4,1,0,40.0,6.67,8,2,1,0,25.0,13.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,0,100.0,3.92,7,0,2,0.0,8.43,4,4,0,0,1.0,4.08,2,0,0,0.0,1.25,1,0,0,0.0,1.15,17,2,7,6,0,0.5,25.0,1,0,2,L,0.0923076923076923,1
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,한수지,5,10,4,0,0,40.0,6.67,1,0,0,0,0.0,1.67,0,0,0,0,0.0,0.0,2,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,87.5,0,0,0,0,0.0,0.0,11,0,1,0.0,13.25,5,4,1,0,1.0,5.1,2,1,0,0.25,1.25,0,0,0,0.0,0.0,17,1,8,5,0,0.25,25.0,1,0,1,C,0.0769230769230769,1
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,안혜진,2,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,2,1,0.67,8.43,4,3,1,0,1.0,4.08,54,22,0,7.33,33.75,0,0,0,0.0,0.0,6,0,2,2,0,0.0,8.82,1,0,1,S,0.0307692307692307,0
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,김지원,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,1,1,0.33,14.46,7,6,1,0,2.0,7.14,78,31,0,10.33,48.75,0,0,0,0.0,0.0,3,0,2,1,0,0.0,4.41,1,0,1,S,0.0153846153846153,0
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,10,10,0,0,2.5,10.2,5,1,0,0.25,3.13,29,18,0,62.07,33.33,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,한다혜,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,1,0.0,3.61,6,5,1,0,1.25,6.12,4,1,0,0.25,2.5,6,3,0,50.0,6.9,0,0,0,0,0,0.0,0.0,0,0,1,L,0.0,0
425,GS칼텍스,김천실내체육관,2419,2021-12-19,0,3,1,한수진,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,15,11,4,0,2.75,15.31,2,0,0,0.0,1.25,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,캣벨,28,50,23,3,4,46.0,48.08,21,11,1,1,52.38,48.84,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,5,1,3,31.25,100.0,0,0,0,0,0.0,0.0,13,7,1,0,53.85,40.63,14,1,0,0.33,18.92,11,11,0,0,3.67,14.29,1,0,0,0.0,0.96,0,0,0,0.0,0.0,8,4,1,1,0,1.33,16.33,1,0,4,R,0.5283018867924528,1
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,김미연,8,20,7,1,1,35.0,19.23,7,1,0,0,14.29,16.28,3,1,0,0,33.33,75.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,5,1,1,50.0,31.25,24,1,2,0.33,32.43,14,13,1,0,4.33,18.18,3,0,0,0.0,2.88,10,3,0,30.0,24.39,5,0,2,1,0,0.0,10.2,0,0,3,L,0.1509433962264151,1
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,최윤이,6,14,4,0,0,28.57,13.46,7,1,0,0,14.29,16.28,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,3,0,0,42.86,21.88,7,0,0,0.0,9.46,8,8,0,0,2.67,10.39,5,1,0,0.33,4.81,17,3,1,11.76,41.46,4,2,2,0,0,0.67,8.16,0,0,0,L,0.1132075471698113,0
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,김채연,6,8,3,0,0,37.5,7.69,2,0,0,0,0.0,4.65,1,0,0,0,0.0,25.0,2,1,0,0,50.0,50.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,60.0,0,0,0,0,0.0,0.0,7,1,1,0.33,9.46,8,7,1,0,2.33,10.39,1,1,0,0.33,0.96,1,0,0,0.0,2.44,10,2,3,4,0,0.67,20.41,7,0,1,C,0.1132075471698113,1
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,이주아,3,7,3,1,3,42.86,6.73,4,3,0,1,75.0,9.3,0,0,0,0,0.0,0.0,1,0,1,0,0.0,25.0,0,0,0,0,0.0,0.0,2,0,0,2,0.0,40.0,0,0,0,0,0.0,0.0,5,0,0,0.0,6.76,4,3,1,0,1.0,5.19,2,0,0,0.0,1.92,0,0,0,0.0,0.0,6,0,5,1,0,0.0,12.24,1,0,3,C,0.0566037735849056,1
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,김다솔,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,1,0,0.33,16.22,11,8,3,0,2.67,14.29,56,23,0,7.67,53.85,0,0,0,0.0,0.0,10,0,5,4,0,0.0,20.41,0,0,0,S,0.0188679245283018,1
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,박혜진,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,3,0,0,1.0,3.9,23,10,0,3.33,22.12,1,0,1,0.0,2.44,4,1,1,2,0,0.33,8.16,1,0,0,S,0.0188679245283018,0
426,흥국생명,인천삼산월드체육관,1037,2021-12-21,1,3,0,도수빈,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,16,16,0,0,5.33,20.78,12,4,0,1.33,11.54,4,2,0,50.0,9.76,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
426,KGC인삼공사,인천삼산월드체육관,1037,2021-12-21,0,3,0,옐레나,8,32,6,6,1,18.75,32.99,15,2,5,0,13.33,33.33,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,11,3,1,0,27.27,91.67,0,0,0,0,0.0,0.0,5,0,0,1,0.0,16.13,7,0,0,0.0,14.58,11,8,3,0,2.67,17.19,7,0,0,0.0,6.14,1,0,0,0.0,1.41,7,2,1,4,0,0.67,16.67,0,0,1,R,0.4210526315789473,1
426,KGC인삼공사,인천삼산월드체육관,1037,2021-12-21,0,3,0,이소영,7,19,6,2,2,31.58,19.59,8,4,0,1,50.0,17.78,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,2,2,1,18.18,35.48,5,0,2,0.0,10.42,10,9,1,0,3.0,15.63,5,0,0,0.0,4.39,8,5,0,62.5,11.27,8,1,1,2,0,0.33,19.05,0,0,4,L,0.3684210526315789,1
426,KGC인삼공사,인천삼산월드체육관,1037,2021-12-21,0,3,0,박은진,2,6,2,0,0,33.33,6.19,2,1,0,0,50.0,4.44,0,0,0,0,0.0,0.0,3,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,20.0,0,0,0,0,0.0,0.0,5,0,0,0.0,10.42,3,3,0,0,1.0,4.69,2,1,0,0.33,1.75,0,0,0,0.0,0.0,10,0,4,3,0,0.0,23.81,2,0,0,C,0.1052631578947368,0
426,KGC인삼공사,인천삼산월드체육관,1037,2021-12-21,0,3,0,한송이,2,4,1,0,0,25.0,4.12,1,0,0,0,0.0,2.22,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,60.0,0,0,0,0,0.0,0.0,10,1,0,0.33,20.83,4,4,0,0,1.33,6.25,4,1,0,0.33,3.51,0,0,0,0.0,0.0,4,0,1,2,0,0.0,9.52,0,0,0,C,0.1052631578947368,1
426,KGC인삼공사,인천삼산월드체육관,1037,2021-12-21,0,3,0,노란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,13,10,3,0,3.33,20.31,11,2,0,0.67,9.65,10,4,0,40.0,14.08,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
426,KGC인삼공사,인천삼산월드체육관,1037,2021-12-21,0,3,0,하효림,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,1,0.0,10.42,7,5,2,0,1.67,10.94,80,23,5,7.67,70.18,0,0,0,0.0,0.0,6,0,2,3,0,0.0,14.29,0,0,6,S,0.0,1
427,현대건설,수원체육관,983,2021-12-22,1,3,0,야스민,17,29,14,1,2,48.28,29.0,12,6,0,1,50.0,25.53,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,6,0,1,66.67,81.82,0,0,0,0,0.0,0.0,8,2,1,0,25.0,26.67,13,2,4,0.67,17.57,9,5,4,0,1.67,13.24,4,1,0,0.33,3.96,0,0,0,0.0,0.0,8,1,1,3,0,0.33,16.67,4,0,6,R,0.320754716981132,1
427,현대건설,수원체육관,983,2021-12-22,1,3,0,양효진,16,17,12,1,0,70.59,17.0,11,7,1,0,63.64,23.4,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,0,0,80.0,62.5,0,0,0,0,0.0,0.0,10,0,0,0.0,13.51,5,5,0,0,1.67,7.35,4,2,0,0.67,3.96,0,0,0,0.0,0.0,9,4,3,2,0,1.33,18.75,1,0,0,C,0.3018867924528302,1
427,현대건설,수원체육관,983,2021-12-22,1,3,0,이다현,9,8,6,1,0,75.0,8.0,4,2,1,0,50.0,8.51,0,0,0,0,0.0,0.0,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,3,3,0,0,100.0,37.5,0,0,0,0,0.0,0.0,12,1,0,0.33,16.22,4,3,1,0,1.0,5.88,2,1,0,0.33,1.98,0,0,0,0.0,0.0,17,2,5,6,0,0.67,35.42,1,0,0,C,0.1698113207547169,1
427,현대건설,수원체육관,983,2021-12-22,1,3,0,고예림,6,19,6,1,1,31.58,19.0,9,2,0,1,22.22,19.15,1,0,1,0,0.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,4,0,0,44.44,30.0,6,0,2,0.0,8.11,7,6,1,0,2.0,10.29,2,0,0,0.0,1.98,11,6,1,45.45,22.0,4,0,1,1,0,0.0,8.33,0,0,3,L,0.1132075471698113,1
427,현대건설,수원체육관,983,2021-12-22,1,3,0,정지윤,5,9,3,1,1,33.33,9.0,3,0,0,1,0.0,6.38,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0,0.0,9.09,0,0,0,0,0.0,0.0,5,3,0,0,60.0,16.67,6,0,1,0.0,8.11,8,6,2,0,2.0,11.76,2,0,0,0.0,1.98,11,5,1,36.36,22.0,2,2,0,0,0,0.67,4.17,1,0,2,L,0.0943396226415094,0
427,현대건설,수원체육관,983,2021-12-22,1,3,0,김다인,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,0,0,0.0,18.92,9,8,1,0,2.67,13.24,50,24,1,8.0,49.5,0,0,0,0.0,0.0,2,0,2,0,0,0.0,4.17,0,0,1,S,0.0,0
427,현대건설,수원체육관,983,2021-12-22,1,3,0,김연견,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,15,13,2,0,4.33,22.06,4,2,0,0.67,3.96,16,4,1,18.75,32.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,박은서,11,28,11,3,2,39.29,28.28,17,6,2,0,35.29,25.76,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,7,3,0,2,42.86,53.85,0,0,0,0,0.0,0.0,3,1,1,0,33.33,33.33,6,0,2,0.0,10.91,7,5,2,0,1.67,11.67,4,1,0,0.33,3.88,7,2,1,14.29,10.77,7,0,2,3,0,0.0,22.58,0,0,4,L,0.3055555555555556,0
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,최가은,10,13,7,1,1,53.85,13.13,7,4,0,1,57.14,10.61,0,0,0,0,0.0,0.0,4,2,1,0,50.0,100.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,50.0,0,0,0,0,0.0,0.0,6,0,0,0.0,10.91,2,1,1,0,0.33,3.33,4,2,2,0.67,3.88,0,0,0,0.0,0.0,6,3,1,0,0,1.0,19.35,0,0,3,C,0.2777777777777778,1
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,박경현,8,19,6,1,1,31.58,19.19,14,4,1,0,28.57,21.21,1,0,0,1,0.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,44.44,5,1,2,0.33,9.09,9,8,1,0,2.67,15.0,2,1,0,0.33,1.94,19,5,0,26.32,29.23,4,1,1,1,0,0.33,12.9,0,0,3,L,0.2222222222222222,1
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,하혜진,4,5,1,0,1,20.0,5.05,2,0,0,0,0.0,3.03,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,1,50.0,50.0,0,0,0,0,0.0,0.0,15,2,0,0.67,27.27,6,6,0,0,2.0,10.0,2,0,0,0.0,1.94,3,0,0,0.0,4.62,6,1,1,1,0,0.33,19.35,0,0,1,R,0.1111111111111111,1
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,이한비,2,21,2,3,0,9.52,21.21,19,2,2,0,10.53,28.79,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0,0.0,22.22,9,0,0,0.0,16.36,15,10,5,0,3.33,25.0,9,3,0,1.0,8.74,24,8,0,33.33,36.92,3,0,1,1,0,0.0,9.68,2,0,0,L,0.0555555555555555,1
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,이현,1,1,0,0,0,0.0,1.01,1,0,0,0,0.0,1.52,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,0,1,0.0,14.55,8,8,0,0,2.67,13.33,67,18,0,6.0,65.05,0,0,0,0.0,0.0,3,1,0,2,0,0.33,9.68,0,0,1,S,0.0277777777777777,1
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,김세인,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,3,1,0,1.0,6.67,3,1,0,0.33,2.91,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
427,페퍼저축은행,수원체육관,983,2021-12-22,0,3,0,문슬기,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,4,0,0,1.33,6.67,5,0,0,0.0,4.85,12,2,2,0.0,18.46,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,김희진,32,78,29,1,6,37.18,36.79,27,12,0,0,44.44,29.03,2,2,0,0,100.0,66.67,0,0,0,0,0.0,0.0,37,9,1,6,24.32,100.0,0,0,0,0,0.0,0.0,12,6,0,0,50.0,17.39,17,1,3,0.2,16.67,17,13,4,0,2.6,11.41,6,2,0,0.4,2.74,0,0,0,0.0,0.0,13,2,7,3,0,0.4,18.06,0,0,9,C,0.4050632911392405,1
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,표승주,17,49,15,3,1,30.61,23.11,28,5,3,0,17.86,30.11,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,9,0,1,45.0,28.99,13,1,1,0.2,12.75,24,18,6,0,3.6,16.11,6,1,0,0.2,2.74,40,9,1,20.0,38.83,7,1,5,1,0,0.2,9.72,0,0,2,L,0.2151898734177215,1
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,김주향,16,44,15,2,2,34.09,20.75,20,7,1,0,35.0,21.51,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,24,8,1,2,33.33,34.78,14,0,2,0.0,13.73,29,26,3,0,5.2,19.46,4,1,0,0.2,1.83,30,10,1,30.0,29.13,6,1,3,1,0,0.2,8.33,0,0,4,L,0.2025316455696202,1
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,김수지,6,10,3,0,0,30.0,4.72,4,0,0,0,0.0,4.3,0,0,0,0,0.0,0.0,6,3,0,0,50.0,75.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,2,4,0.4,19.61,5,5,0,0,1.0,3.36,6,0,0,0.0,2.74,0,0,0,0.0,0.0,19,1,10,3,0,0.2,26.39,4,0,4,C,0.0759493670886076,1
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,산타나,3,9,3,1,2,33.33,4.25,3,1,1,0,33.33,3.23,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,0,2,33.33,8.7,1,0,0,0.0,0.98,3,2,1,0,0.67,2.01,1,0,0,0.0,0.46,1,0,0,0.0,0.97,0,0,0,0,0,0.0,0.0,0,0,2,L,0.0379746835443038,0
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,김하경,3,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,1,0,0.2,17.65,21,17,4,0,3.4,14.09,156,58,0,11.6,71.23,0,0,0,0.0,0.0,12,2,7,3,0,0.4,16.67,1,0,0,S,0.0379746835443038,1
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,최정민,2,10,2,2,0,20.0,4.72,7,1,1,0,14.29,7.53,0,0,0,0,0.0,0.0,2,1,0,0,50.0,25.0,0,0,0,0,0.0,0.0,1,0,1,0,0.0,50.0,0,0,0,0,0.0,0.0,11,0,3,0.0,10.78,5,5,0,0,1.0,3.36,5,0,0,0.0,2.28,0,0,0,0.0,0.0,9,0,9,0,0,0.0,12.5,1,0,3,C,0.0253164556962025,1
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,김현정,0,1,0,1,0,0.0,0.47,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0,0.0,50.0,0,0,0,0,0.0,0.0,2,0,1,0.0,1.96,2,1,1,0,0.2,1.34,0,0,0,0.0,0.0,1,0,0,0.0,0.97,5,0,2,1,1,0.0,6.94,0,0,2,C,0.0,0
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,구혜인,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,1,0.0,3.92,3,3,0,0,1.0,2.01,1,0,0,0.0,0.46,3,1,0,33.33,2.91,0,0,0,0,0,0.0,0.0,0,0,1,L,0.0,0
428,IBK기업은행,화성종합실내체육관,1426,2021-12-23,0,2,3,신연경,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,35,30,5,0,6.0,23.49,24,3,0,0.6,10.96,19,8,0,42.11,18.45,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
428,한국도로공사,화성종합실내체육관,1426,2021-12-23,1,2,3,켈시,38,83,35,3,4,42.17,43.01,49,20,2,0,40.82,42.24,4,3,0,0,75.0,50.0,0,0,0,0,0.0,0.0,22,7,1,4,31.82,91.67,0,0,0,0,0.0,0.0,8,5,0,0,62.5,20.51,18,0,2,0.0,16.36,20,16,4,0,3.2,13.99,2,0,0,0.0,1.02,0,0,0,0.0,0.0,7,3,1,1,0,0.6,7.45,1,0,6,R,0.4578313253012048,1
428,한국도로공사,화성종합실내체육관,1426,2021-12-23,1,2,3,전새얀,16,40,15,3,3,37.5,20.73,26,8,2,3,30.77,22.41,1,1,0,0,100.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,6,1,0,46.15,33.33,16,1,2,0.2,14.55,14,14,0,0,2.8,9.79,4,0,0,0.0,2.04,31,5,0,16.13,35.63,5,0,2,1,0,0.0,5.32,0,0,5,L,0.1927710843373494,1
428,한국도로공사,화성종합실내체육관,1426,2021-12-23,1,2,3,박정아,13,39,13,0,4,33.33,20.21,23,5,0,4,21.74,19.83,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,8.33,0,0,0,0,0.0,0.0,14,7,0,0,50.0,35.9,12,0,1,0.0,10.91,17,15,2,0,3.0,11.89,1,0,0,0.0,0.51,6,0,1,0.0,6.9,7,0,1,4,0,0.0,7.45,0,0,5,L,0.1566265060240964,1
428,한국도로공사,화성종합실내체육관,1426,2021-12-23,1,2,3,배유나,8,8,3,0,1,37.5,4.15,3,1,0,1,33.33,2.59,2,1,0,0,50.0,25.0,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,40.0,0,0,0,0,0.0,0.0,16,1,0,0.2,14.55,8,6,2,0,1.2,5.59,9,1,0,0.2,4.59,1,0,0,0.0,1.15,32,4,15,5,0,0.8,34.04,1,0,1,C,0.0963855421686747,1
428,한국도로공사,화성종합실내체육관,1426,2021-12-23,1,2,3,정대영,5,10,3,0,0,30.0,5.18,7,2,0,0,28.57,6.03,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,60.0,0,0,0,0,0.0,0.0,13,0,0,0.0,11.82,12,9,3,0,1.8,8.39,3,0,0,0.0,1.53,1,0,0,0.0,1.15,15,2,5,5,0,0.4,15.96,0,0,0,C,0.0602409638554216,1
